N,16,32,64,128,256,512,1024,2048,3001
1,2.25,0.9375,1.25,1.171875,1.2109375,1.03515625,1.19140625,1.1129623458847051
2,1.375,0.5625,0.625,1.5625,0.703125,1.015625,0.859375,0.9765625,0.98633788737087635
3,0.5625,0.3125,0.9375,0.9375,0.6640625,0.703125,0.869140625,0.81972675774741743
4,0.6875,1.5625,0.78125,0.78125,0.7421875,1.15234375,0.9375,0.89303565478173941
5,1.375,1.125,0.625,1.09375,1.09375,0.6640625,1.1328125,1.005859375,0.99966677774075297
6,0.6875,0.5625,1.25,0.78125,0.859375,0.78125,1.015625,1.0546875,0.94635121626124619
7,0.6875,0.5625,1.5625,0.9375,1.328125,1.3671875,1.171875,1.162109375,1.1929356881039652
8,0.6875,1.125,0.3125,0.625,0.78125,0.546875,0.625,0.732421875,0.74641786071309557
9,1.375,0.5625,0.3125,0.9375,1.015625,0.859375,1.07421875,0.947265625,1.0129956681106298
10,1.375,0.5625,0.625,0.78125,0.859375,1.09375,1.1328125,0.9375,0.96634455181606127
11,1.6875,0.9375,0.78125,0.859375,1.3671875,1.0546875,1.03515625,1.0729756747750749
12,1.125,1.875,1.40625,1.328125,0.859375,0.7421875,0.9375,0.95968010663112291
13,0.9375,0.78125,0.625,1.015625,0.8203125,0.869140625,0.8263912029323558
14,1.6875,1.25,0.9375,1.015625,0.9765625,0.8984375,0.966796875,1.019660113295568
15,0.6875,0.5625,1.25,1.71875,0.859375,1.1328125,1.26953125,1.201171875,1.2129290236587804
16,0.5625,0.9375,1.40625,1.171875,1.0546875,1.09375,1.142578125,1.1529490169943351
17,1.125,1.25,0.3125,1.171875,1.0546875,1.03515625,1.064453125,1.0329890036654448
18,1.375,1.125,1.5625,1.09375,1.09375,1.2890625,1.2109375,1.15234375,1.0663112295901365
19,0.6875,1.125,0.9375,1.09375,1.015625,1.015625,0.7421875,0.810546875,0.89970009996667766
20,1.125,0.9375,0.78125,1.328125,1.2890625,1.23046875,1.005859375,1.0796401199600132
