# borrowed wiz dice
# labels for summary.json were: 20 14 18 2 7 4 19 8 13 15 6 9 12 5 16 10 11 3 17 1 1 7 7 4 19
7
18
3
2
13
14
7
20
13
9
6
14
3
4
15
8
16
4
19
17
15
13
2
20
16
6
17
12
7
9
15
12
1
3
20
9
7
11
8
2
7
6
15
10
3
5
1
12
2
17
6
3
1
4
16
14
13
20
16
20
6
12
10
19
1
6
19
9
20
20
4
13
8
5
5
1
15
14
1
20
18
2
11
8
8
12
5
14
9
3
20
4
7
5
7
9
13
13
18
1
7
3
4
11
19
19
1
19
8
18
13
1
6
16
12
20
6
13
4
9
6
11
4
9
2
19
5
6
9
20
13
18
11
15
10
6
7
15
20
7
13
12
8
9
9
18
9
17
20
18
18
19
15
18
18
16
14
20
15
14
17
6
8
14
10
3
7
16
8
17
9
9
4
15
18
5
19
6
11
19
5
8
13
18
4
6
18
11
2
2
8
4
5
20
2
18
3
18
14
12
1
6
15
11
7
7
5
12
1
12
12
20
6
20
17
12
12
16
14
8
9
4
13
8
20
7
17
5
6
3
6
17
6
8
17
8
15
10
8
1
2
20
2
1
4
2
5
7
18
17
6
5
15
15
19
19
17
14
10
20
8
11
4
18
1
14
6
14
1
2
2
20
17
18
14
5
1
9
6
1
5
20
10
1
18
17
20
9
19
10
2
3
4
20
4
16
12
19
7
16
4
10
15
15
13
4
13
5
19
7
13
15
11
5
11
15
2
19
14
1
6
1
18
17
4
2
7
1
6
11
5
3
4
5
11
19
19
6
7
5
13
1
16
10
7
8
20
2
4
7
20
20
4
8
4
10
16
17
1
4
19
9
8
18
2
14
3
19
11
1
20
13
15
5
2
5
1
1
14
2
1
4
12
4
9
12
1
6
4
16
1
10
13
17
11
18
20
19
20
7
13
18
1
20
17
5
20
16
7
4
16
19
19
15
17
8
2
7
10
18
12
2
12
4
11
6
18
13
10
20
16
14
9
2
14
3
7
5
20
2
5
15
9
4
6
7
18
9
18
7
1
9
15
3
9
6
16
6
4
3
12
20
2
12
8
7
19
19
10
6
10
7
18
18
14
12
11
19
3
6
7
16
2
4
13
19
20
5
7
11
1
4
18
12
8
18
19
17
15
12
15
7
20
6
11
5
6
7
4
17
20
2
3
12
12
11
8
11
7
19
12
20
19
14
18
18
6
11
16
10
12
7
8
8
12
9
13
2
9
16
7
19
20
4
19
10
14
4
12
20
19
13
18
17
20
13
11
1
14
17
20
15
13
19
13
15
5
18
4
6
6
10
1
5
17
17
9
10
1
15
14
13
14
11
14
6
16
6
14
2
13
12
11
13
11
15
10
6
8
9
15
12
14
6
9
4
5
4
18
2
16
13
14
17
4
14
17
15
12
8
2
2
19
15
16
4
19
19
12
15
8
5
3
1
14
8
17
9
4
14
14
7
20
5
12
1
9
5
11
10
16
11
8
8
13
18
9
4
14
15
6
4
4
10
18
18
19
10
19
8
20
10
16
12
8
15
15
9
7
9
15
8
15
18
18
6
10
20
13
6
4
17
6
8
2
9
17
2
13
19
6
1
16
12
5
3
7
2
7
3
8
10
18
1
15
10
8
8
4
7
12
1
6
18
14
4
12
13
18
16
2
18
8
16
6
18
2
9
1
17
18
8
1
1
5
15
15
8
9
1
7
19
4
8
16
14
9
4
12
5
2
6
19
14
5
6
14
7
13
20
9
2
18
7
11
7
8
14
19
14
3
14
14
5
17
3
7
2
20
6
18
18
10
10
5
19
15
2
14
12
16
10
10
3
17
6
8
3
3
9
7
3
20
15
8
9
19
18
5
10
12
8
10
12
20
19
4
11
3
20
14
10
12
3
1
1
1
13
13
20
13
13
16
18
5
1
2
4
18
2
18
11
1
13
20
13
7
13
19
15
15
19
4
15
5
7
18
19
9
6
7
1
5
13
6
14
13
8
1
19
18
15
20
4
18
19
3
8
8
20
9
1
7
5
11
14
16
2
19
4
10
12
1
2
14
9
8
15
10
12
7
12
20
10
2
3
10
18
16
2
4
17
7
9
19
19
7
4
9
2
6
12
17
6
7
18
9
2
15
12
19
19
1
8
17
12
11
11
20
14
11
19
5
20
20
12
1
16
6
9
11
20
19
7
7
13
4
18
7
9
11
10
17
18
7
6
7
17
14
3
14
2
10
20
7
18
5
6
17
13
15
9
11
2
12
11
8
18
6
2
5
9
7
11
4
17
4
7
4
13
3
14
16
1
13
20
18
5
15
15
19
19
13
1
7
17
9
13
19
12
6
8
16
2
2
1
1
18
14
17
19
14
16
15
1
18
20
14
6
20
16
20
9
13
6
15
17
1
19
14
19
20
15
7
7
4
19
7
8
19
5
14
17
4
15
8
16
8
12
14
15
11
3
11
2
16
10
4
20
12
7
7
16
4
11
14
3
6
16
11
14
2
10
20
20
12
10
20
19
10
12
16
11
8
19
17
14
1
20
8
16
19
7
7
17
11
18
9
20
18
14
2
11
2
10
14
6
13
19
19
12
17
12
8
12
12
10
7
14
13
16
12
9
20
6
7
8
20
6
8
9
14
18
1
11
14
20
2
4
3
12
8
7
20
12
12
1
14
1
16
18
7
1
3
7
15
7
2
10
12
15
14
16
20
20
19
10
17
4
7
16
19
1
1
1
7
9
15
4
6
19
13
8
8
2
17
11
16
2
19
9
14
9
20
6
7
14
1
16
20
12
12
12
20
15
13
13
15
4
19
7
2
18
20
7
8
14
7
14
14
17
16
16
15
20
9
13
10
3
7
12
5
12
14
18
2
2
10
1
5
2
5
18
2
4
19
10
20
20
6
12
19
16
20
5
7
1
18
3
14
10
13
8
13
19
2
20
15
4
20
8
13
15
3
14
14
2
19
1
12
7
18
17
20
9
14
18
18
11
1
8
1
16
18
9
5
20
16
1
1
4
19
7
4
7
18
2
14
19
17
8
4
9
13
14
16
14
20
3
7
5
11
4
1
2
7
8
5
16
15
12
12
2
16
8
20
15
9
6
12
1
19
11
12
1
6
15
7
19
12
11
6
13
15
15
10
7
12
4
11
20
1
19
13
17
1
12
2
6
10
1
18
20
7
20
19
3
7
2
18
3
8
8
15
12
10
4
13
13
7
6
9
13
9
19
5
14
6
13
18
7
1
4
5
2
18
8
11
2
1
3
10
8
8
7
2
16
1
7
1
11
18
19
12
11
11
7
11
10
14
6
2
1
6
3
14
5
5
16
2
16
20
16
5
10
13
5
15
2
7
9
3
18
15
6
6
16
7
2
18
10
9
4
12
20
10
10
7
12
16
7
6
17
15
5
8
7
14
4
8
16
19
6
13
4
19
16
7
8
20
15
16
11
15
6
19
12
13
2
15
12
5
7
7
2
1
13
14
18
20
2
20
12
9
14
20
19
11
2
17
10
5
4
7
13
14
19
8
11
13
1
1
20
14
19
9
11
1
20
14
18
11
10
18
16
2
16
10
14
3
15
18
1
7
20
2
16
6
2
14
19
7
1
13
6
20
19
1
8
6
12
7
8
9
2
15
10
7
19
13
4
4
15
1
6
1
6
3
2
13
2
11
1
13
4
20
6
13
5
7
19
15
7
5
4
4
3
