N,16,32,64,128,256,512,1024,2048,3001
1,1.0,1.0,1.25,0.8125,0.90625,1.03125,1.046875,1.0390625,0.99966677774075308
2,0.5,1.0,1.0,0.9375,1.34375,1.046875,1.0703125,1.0703125,1.0583138953682105
3,0.5,0.25,0.875,0.9375,0.78125,1.0625,0.8359375,0.8515625,0.84238587137620791
4,1.5,1.0,1.5,1.25,0.9375,1.171875,1.0859375,1.07421875,1.0983005664778407
5,1.0,1.75,0.625,1.1875,1.15625,0.796875,1.1640625,1.07421875,1.1222925691436187
6,2.0,1.25,1.25,1.0,0.75,0.890625,0.8515625,0.87890625,0.87704098633788741
7,1.0,0.75,0.625,0.5,0.84375,0.875,1.0078125,0.98046875,0.98100633122292569
8,0.5,1.0,0.875,1.375,1.28125,1.125,0.9375,1.03125,1.0209930023325557
